code,name,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb_x,mktcap,nmc,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb_y,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
603999 ,读者传媒,3.9,6.66,6.4,6.95,6.38,6.41,17745337.0,3.08079,118752202.0,50.84,2.259,383616.0,383616.0,出版业,甘肃,92.86,5.76,5.76,204549.59,125354.67,22742.56,28048.4,0.49,0.054000000000000006,2.95,2.26,20151210.0,73841.95,1.28,-10.42,-41.8,20.66,6.36,36477.0
603998 ,方盛制药,1.413,6.46,6.38,6.5,6.34,6.37,8239857.0,1.9378900000000001,53029224.0,46.143,2.659,282058.27712,274677.08112,中成药,湖南,34.72,4.25,4.37,167114.81,75463.47,38969.55,13916.74,0.32,0.14,2.43,2.66,20141205.0,44649.76,1.02,53.72,-19.23,74.07,7.64,20425.0
603997 ,继峰股份,0.104,9.59,9.56,9.74,9.51,9.58,3854296.0,0.6117900000000001,37066370.0,20.117,3.282,613197.2588,604170.0,汽车配件,浙江,20.28,6.3,6.39,253367.02,181259.75,48905.89,25971.31,0.41,0.48,2.92,3.28,20150302.0,86287.99,1.35,13.11,3.26,33.16,14.06,20200.0
603996 ,中新科技,-0.179,11.17,11.21,11.29,11.07,11.19,8882441.0,2.95933,99360695.0,22.796,2.135,335267.55,335267.55,家用电器,浙江,28.16,3.0,3.0,492129.5,429274.91,51519.3,55722.03,1.86,0.298,5.23,2.13,20151222.0,63321.55,2.11,38.21,27.56,10.07,1.57,26053.0
603993 ,洛阳钼业,-0.205,4.87,4.88,4.94,4.85,4.88,180005419.0,1.01895,880591054.0,34.786,2.549,10518830.163921,8603231.247921,小金属,河南,19.07,176.66,215.99,10456798.0,4073094.0,2386923.5,2758279.5,1.28,0.192,1.91,2.55,20121009.0,838140.63,0.39,13.43,155.92,40.24,20.6,336265.0
603991 ,至正股份,4.434,23.08,21.93,23.95,21.77,22.1,1858436.0,4.52406,42234325.0,45.255,3.497,172026.775384,94810.142744,塑料,上海,45.26,0.41,0.75,81741.49,54436.96,22376.88,24762.82,3.32,0.51,6.6,3.5,20170308.0,15199.12,2.04,33.3,0.13,23.07,6.67,8230.0
603990 ,麦迪科技,0.392,48.68,48.69,49.48,48.0,48.49,481646.0,0.79912,23530753.0,76.063,9.086,392530.35244,293404.096,软件服务,江苏,257.66,0.6,0.81,65030.3,38637.85,21198.32,17160.22,2.13,0.142,5.34,9.12,20161208.0,17924.31,2.22,-3.68,-60.95,75.01,7.12,5034.0
603989 ,艾华集团,0.375,21.43,21.26,21.77,21.26,21.35,1800456.0,0.46165000000000006,38709856.0,22.093,4.596,835773.647386,835773.647386,元器件,湖南,27.87,3.9,3.9,319598.31,226293.84,76649.84,83732.28,2.15,0.58,5.29,4.05,20150515.0,46165.65,1.18,27.19,0.39,30.6,14.01,12645.0
603988 ,中电电机,0.795,12.68,12.6,12.75,12.4,12.58,5969907.0,2.53823,75112881.0,45.286,4.501,298233.6,298233.6,电气设备,江苏,57.59,2.35,2.35,89817.02,73259.06,4758.22,17284.25,0.73,0.165,2.82,4.5,20141104.0,22441.3,0.95,54.48,61.1,33.75,12.05,20713.0
603987 ,康德莱,0.919,7.69,7.62,7.75,7.55,7.62,6568190.0,2.51709,50322791.0,20.237,2.6189999999999998,339597.321,200665.64378,医疗保健,上海,22.48,2.66,4.42,173505.22,85881.3,69665.24,37089.26,0.84,0.257,2.94,2.62,20161121.0,44014.85,1.0,14.12,25.32,34.15,10.59,25046.0
603986 ,兆易创新,0.799,102.19,101.35,104.2,100.13,101.38,5547977.0,2.67505,568568587.0,51.352,15.223,2908782.022872,2119391.772201,半导体,北京,59.39,2.07,2.85,283410.34,170805.91,23405.72,71454.4,2.51,1.31,6.71,15.22,20160818.0,105522.9,3.71,13.45,8.21,38.41,21.34,35091.0
603985 ,恒润股份,-1.287,28.37,28.57,29.39,27.88,28.74,1912772.0,2.87376,54587134.0,22.418,2.758,295048.0,188830.72,机械基件,江苏,23.69,0.67,1.04,138518.84,92500.11,31031.76,57970.61,5.57,1.0,10.29,2.76,20170505.0,37661.98,3.62,46.62,46.82,25.68,11.85,12117.0
603980 ,吉华集团,0.138,14.51,14.53,14.63,14.38,14.49,4684367.0,1.90706,68015528.0,16.433,1.732,725500.0,356413.610688,染料涂料,浙江,9.89,2.46,5.0,491578.81,343155.81,110271.61,134342.02,2.69,1.1,8.38,1.73,20170615.0,216273.59,4.33,13.9,81.26,39.25,25.24,36710.0
603979 ,金诚信,0.442,9.09,9.04,9.17,9.04,9.05,4108543.0,0.70423,37467087.0,25.971,1.324,530318.264688,530318.264688,建筑施工,北京,17.73,5.83,5.83,618179.63,456472.0,117460.9,160512.06,2.75,0.385,6.89,1.32,20150630.0,163899.77,2.81,25.74,34.6,25.49,10.11,31407.0
603978 ,深圳新星,-3.759,23.81,24.2,24.39,23.04,24.74,7199535.0,9.87107,171529646.0,15.166,2.784,380960.0,173659.85408,铝,深圳,34.83,0.76,1.6,173667.11,82959.34,51425.81,58081.53,3.63,0.513,8.55,2.78,20170807.0,57826.48,3.61,4.76,-0.58,19.68,10.52,11935.0
603977 ,国泰集团,5.018,8.79,8.34,8.79,8.34,8.37,5531112.0,3.14353,47414532.0,39.955,1.875,343894.66842,154661.808,化工原料,江西,48.89,1.76,3.91,273376.0,97858.06,86986.84,103370.24,2.64,0.22,4.69,1.87,20161111.0,35982.73,0.92,53.6,2.51,37.84,8.1,16000.0
603976 ,正川股份,-3.704,20.54,20.95,21.05,20.52,21.33,5510447.0,14.38761,114276339.0,22.571,3.197,310564.8,78668.072652,医疗保健,重庆,35.05,0.38,1.51,106871.21,69654.21,28750.9,55554.03,3.67,0.44,6.42,3.2,20170822.0,23167.85,1.53,18.87,3.17,28.75,14.61,14300.0
603970 ,中农立华,1.512,17.46,17.14,17.55,17.03,17.2,4179285.0,5.25035,72334691.0,19.866,3.324,279360.13968,138981.73968,其他商业,北京,23.1,0.8,1.6,269570.5,249929.45,3830.87,33324.87,2.08,0.5670000000000001,5.25,3.32,20171116.0,28625.77,1.79,2.0,25.08,11.11,3.08,16929.0
603969 ,银龙股份,1.434,5.66,5.62,5.72,5.55,5.58,26624441.0,3.16581,150049157.0,31.444,2.757,476006.0,476006.0,其他建材,天津,31.64,8.41,8.41,268801.09,205543.67,34134.76,23053.42,0.27,0.179,2.05,2.76,20150227.0,55051.9,0.65,7.3,27.22,17.28,6.44,42600.0
603968 ,醋化股份,-1.007,15.73,15.89,15.93,15.59,15.89,3942460.0,1.9280400000000002,61989407.0,19.911,2.3,321647.04,321647.04,化工原料,江苏,16.11,2.04,2.04,194619.86,120284.27,55861.35,39697.4,1.94,0.732,6.84,2.3,20150518.0,66507.15,3.25,29.44,40.81,19.0,9.99,14259.0
603966 ,法兰泰克,-1.157,11.11,11.16,11.26,11.09,11.24,4903352.0,5.27304,54770645.0,27.098,2.667,234398.3356,103310.894544,机械基件,江苏,36.99,0.93,2.11,137008.59,107469.51,19826.28,33283.28,1.58,0.225,4.17,2.67,20170125.0,29082.8,1.38,21.89,9.5,24.42,9.24,16665.0
603963 ,大理药业,0.618,16.28,15.8,16.46,15.4,16.18,6856083.0,8.97687,108489782.0,29.6,4.6129999999999995,211640.0,124338.5,化学制药,云南,293.61,0.76,1.3,60328.41,43237.87,9679.65,20749.92,1.6,0.042,3.53,4.61,20170922.0,9166.78,0.71,57.31,-86.15,80.19,1.76,16029.0
603960 ,克来机电,-3.254,35.97,38.75,38.75,35.31,37.18,1999042.0,3.85853,72487612.0,74.938,9.95,486314.4,186354.915516,专用机械,上海,74.65,0.52,1.35,94063.34,56575.51,15922.01,15515.67,1.15,0.48200000000000004,3.62,9.95,20170314.0,17837.28,1.32,131.51,32.31,28.01,11.17,4699.0
603959 ,百利科技,-0.467,19.19,19.28,19.5,19.1,19.28,3234260.0,2.17123,62440282.0,39.979,5.757,601798.4,285854.24,建筑施工,湖南,49.83,1.49,3.14,267237.56,228363.52,4442.65,18044.78,0.58,0.289,3.33,5.76,20160517.0,50650.17,1.62,29.21,55.43,40.24,16.37,10725.0
603958 ,哈森股份,0.762,9.26,9.27,9.3,9.16,9.19,2610603.0,3.95552,24158851.0,110.766,1.876,203633.5579,61115.070296,服饰,江苏,208.1,0.66,2.2,139301.16,113328.7,11591.17,48002.15,2.18,0.033,4.94,1.88,20160629.0,34070.55,1.55,-8.16,-64.93,53.12,0.74,20334.0
603956 ,威派格,-1.274,27.89,28.07,28.9,27.56,28.25,16131471.0,37.87077,455829821.0,99.607,14.157,1188002.7189,118800.5229,专用机械,上海,134.18,0.43,4.26,98239.92,0.0,0.0,0.0,0.0,0.156,2.06,13.53,20190222.0,0.0,0.0,0.0,0.0,0.0,15.52,42188.0
603955 ,大千生态,1.586,17.94,17.56,18.29,17.56,17.66,2015225.0,2.8256,36356263.0,18.678,1.859,202901.4,127948.462122,环境保护,江苏,26.97,0.71,1.13,277210.78,171486.56,1759.05,55745.85,4.93,0.499,9.65,1.86,20170310.0,37837.62,3.35,18.95,3.08,27.46,10.29,11052.0
603939 ,益丰药房,0.551,56.59,56.11,57.45,55.39,56.28,787328.0,0.21708000000000002,44543244.0,65.498,6.073,2132345.187954,2052489.069622,医药商业,湖南,51.8,3.63,3.77,656448.25,361399.69,39217.42,200596.44,5.32,0.85,9.32,6.07,20150217.0,95935.05,2.55,36.46,40.23,40.49,6.62,6559.0
603938 ,三孚股份,-1.256,22.79,23.08,23.63,22.44,23.08,7759108.0,15.27786,177604919.0,20.908,3.305,342229.6814,115742.6614,化工原料,河北,29.45,0.51,1.5,111518.3,72104.96,29013.74,38836.76,2.59,0.58,6.9,3.3,20170628.0,42929.03,2.86,4.14,-8.13,27.17,10.5,12870.0
603937 ,丽岛新材,1.857,13.71,13.4,13.71,13.4,13.46,5677262.0,7.48404,77162824.0,23.638,2.217,286374.48,104001.685428,铝,江苏,24.75,0.76,2.09,167856.67,144891.52,11457.23,55184.35,2.64,0.415,6.18,2.22,20171102.0,48799.78,2.34,8.61,22.7,15.3,8.95,24723.0
603936 ,博敏电子,1.316,19.25,19.01,19.5,18.96,19.0,2748457.0,1.64234,52984858.0,49.359,1.9649999999999999,433177.639125,322148.75,元器件,广东,39.41,1.67,2.25,372811.88,145201.31,107665.6,134566.81,5.98,0.38,9.8,1.96,20151209.0,50165.2,2.23,19.16,45.87,16.79,5.77,18655.0
603933 ,睿能科技,0.711,21.24,21.15,21.66,21.0,21.09,2256386.0,6.27855,48217320.0,13.502,2.93,305299.512,76332.312,纺织机械,福建,21.93,0.36,1.44,163245.98,150199.23,5881.46,45702.03,3.18,0.726,7.25,2.93,20170706.0,41445.01,2.88,-0.67,-20.02,19.16,7.04,11940.0
603929 ,亚翔集成,-0.781,19.05,19.18,19.3,18.91,19.2,5188861.0,5.3737200000000005,99024751.0,31.75,3.765,406450.8,183946.8,装修装饰,江苏,21.64,0.97,2.13,187908.77,183167.0,2066.61,25862.38,1.21,0.66,5.06,3.77,20161230.0,55457.05,2.6,44.72,37.79,10.95,7.55,19127.0
603928 ,兴业股份,0.259,15.49,15.38,15.55,15.31,15.45,3280296.0,5.22577,50712788.0,23.119,2.598,312278.4,97233.0535,化工原料,江苏,21.69,0.63,2.02,148734.66,94179.7,23189.32,54826.28,2.72,0.536,5.96,2.6,20161212.0,39148.65,1.94,27.9,17.29,21.5,9.49,19504.0
603926 ,铁流股份,0.634,17.46,17.35,17.59,17.35,17.35,1475229.0,2.26636,25784568.0,17.118,1.9500000000000002,215578.62,113651.543412,汽车配件,浙江,25.25,0.65,1.23,160944.69,98958.13,45192.12,62133.9,5.03,0.53,8.97,1.95,20170510.0,32992.87,2.67,5.29,-28.11,27.98,9.8,13298.0
603922 ,金鸿顺,5.52,21.41,20.25,21.47,20.24,20.29,4012253.0,12.53829,84524296.0,24.609,2.426,274048.0,68512.0,汽车配件,江苏,42.73,0.32,1.28,169547.47,120854.05,24991.68,71546.75,5.59,0.376,8.83,2.43,20171023.0,25444.84,1.99,5.55,-33.85,18.38,5.98,15205.0
603920 ,世运电路,0.574,14.02,13.95,14.2,13.87,13.94,4074400.0,3.17791,57280472.0,28.612,2.422,573841.404,179750.445236,元器件,广东,26.18,1.28,4.09,306631.22,210872.52,85980.46,131502.31,3.21,0.41,5.79,2.42,20170426.0,52259.05,1.28,9.64,3.65,21.34,10.15,33853.0
603919 ,金徽酒,-0.813,15.87,15.68,16.09,15.53,16.0,6611873.0,1.8164500000000001,104155812.0,22.352,2.89,577668.0,577668.0,白酒,甘肃,22.34,3.64,3.64,270048.72,100883.96,115148.61,65397.81,1.8,0.71,5.49,2.89,20160310.0,86481.3,2.38,9.72,2.24,62.3,17.68,24600.0
603918 ,金桥信息,2.396,14.96,14.64,15.05,14.47,14.61,2440134.0,1.38231,36317015.0,74.8,4.982,268554.44,264082.896,软件服务,上海,74.89,1.77,1.8,105278.7,82497.34,6103.99,16548.75,0.92,0.15,3.0,4.98,20150528.0,20005.9,1.11,27.51,333.16,32.73,5.77,19609.0
603917 ,合力科技,0.842,13.17,13.06,13.34,13.02,13.06,3953277.0,4.92572,52125438.0,13.906,2.345,206505.6,105699.670104,汽车配件,浙江,22.98,0.8,1.57,119072.52,78426.86,23270.35,28987.25,1.85,0.43,5.62,2.34,20171204.0,38071.59,2.43,17.31,26.51,33.07,16.5,18332.0
603916 ,苏博特,-0.858,13.87,13.9,14.17,13.81,13.99,6409570.0,4.97059,89555934.0,24.333,2.107,430857.68,178853.65,化工原料,江苏,14.54,1.29,3.11,318950.03,200935.16,80658.0,105457.42,3.39,0.73,6.74,2.06,20171110.0,65800.84,2.12,35.69,93.2,36.49,13.9,28113.0
603912 ,佳力图,-1.16,17.04,17.0,17.17,16.69,17.24,6311409.0,5.85474,106931204.0,24.343,5.361,369773.112,183691.2,专用机械,江苏,35.12,1.08,2.17,100102.38,84480.5,8119.61,30968.23,1.43,0.38,3.18,5.36,20171101.0,16509.97,0.76,20.81,49.04,42.75,20.8,20130.0
603909 ,合诚股份,0.184,27.21,27.2,27.3,27.01,27.16,1338272.0,5.35309,36334622.0,43.725,4.209,278902.5,68025.0,建筑施工,福建,60.06,0.25,1.03,123443.51,85491.46,14129.87,26157.9,2.55,0.35,6.46,4.21,20160628.0,31450.83,3.07,49.93,-25.32,41.15,10.01,7596.0
603908 ,牧高笛,0.394,25.45,25.48,25.74,25.35,25.35,899526.0,3.90262,22972129.0,31.813,3.734,169726.05,58660.481225,纺织,浙江,29.92,0.23,0.67,63725.48,57840.17,3814.98,22928.67,3.44,0.638,6.82,3.73,20170307.0,13175.98,1.98,9.85,-17.96,26.91,9.25,10609.0
603906 ,龙蟠科技,2.695,10.29,10.05,10.45,10.01,10.02,4734139.0,5.07272,48623442.0,23.386,2.08,261431.856,96031.87776,化工原料,江苏,35.21,0.93,2.54,214443.7,136036.2,39505.28,60453.55,2.38,0.25,4.95,2.08,20170410.0,37488.4,1.48,13.89,-21.73,29.91,5.32,18381.0
603903 ,中持股份,1.301,24.14,24.21,24.88,23.89,23.83,4791412.0,6.4624,116773117.0,37.138,3.21,249356.544,178980.902664,环境保护,北京,29.14,0.74,1.03,231304.52,98003.56,1332.43,43873.8,4.25,0.63,7.52,3.21,20170314.0,23981.93,2.32,123.72,117.35,24.66,9.3,12392.0
603901 ,永创智能,0.364,8.27,8.3,8.32,8.17,8.24,4494900.0,2.44288,37130849.0,51.688,2.798,363374.724502,152168.0,专用机械,浙江,39.37,1.84,4.39,279161.19,211133.92,28448.26,42743.55,0.97,0.17,2.96,2.8,20150529.0,39070.26,0.89,21.21,20.99,29.7,5.98,30659.0
603900 ,莱绅通灵,1.483,14.37,14.2,14.49,13.81,14.16,3730201.0,4.38236,53504010.0,15.698,2.034,489260.90808,122315.22702,服饰,江苏,17.2,0.85,3.4,276986.97,256234.7,7404.27,109394.72,3.21,0.626,7.07,2.03,20161123.0,86550.15,2.54,-8.88,-13.31,55.41,16.09,20204.0
603899 ,晨光文具,2.23,35.3,34.1,35.71,33.4,34.53,5588797.0,0.60748,192669404.0,51.219,10.059,3247600.0,3247600.0,文教休闲,上海,38.99,9.2,9.2,505992.31,350277.47,85390.31,27234.76,0.3,0.679,3.51,10.06,20150127.0,176707.66,1.92,36.29,27.31,25.46,10.2,9300.0
603898 ,好莱客,0.312,19.28,19.24,19.5,19.12,19.22,2293133.0,0.74067,44354609.0,16.765,2.696,606007.390608,596910.122608,家居用品,广东,14.82,3.1,3.14,274395.44,148725.94,48377.9,94744.7,3.01,0.97,7.29,2.65,20150217.0,99128.9,3.15,21.29,37.3,40.37,20.19,10615.0
603897 ,长城科技,-0.543,25.65,25.8,25.92,25.36,25.79,3089715.0,6.92761,79490194.0,19.286,2.786,457596.0,114399.0,电气设备,浙江,24.16,0.45,1.78,181071.88,164529.27,11954.19,92577.02,5.19,0.9,9.21,2.79,20180410.0,49492.55,2.77,0.0,0.0,7.75,3.79,25799.0
603896 ,寿仙谷,8.897,44.92,41.4,45.3,41.4,41.25,3119992.0,5.11001,137046982.0,63.268,6.977,643859.0232,274265.798,中成药,浙江,80.48,0.61,1.43,108429.57,44311.62,23479.47,56892.26,3.97,0.419,6.44,6.98,20170510.0,25646.74,1.79,38.88,18.12,86.14,18.5,14925.0
603895 ,天永智能,0.037,27.01,26.93,27.2,26.79,27.0,2628320.0,8.02121,70979449.0,25.219,4.522,291924.08,88504.04514,专用机械,上海,42.76,0.33,1.08,107933.6,101862.75,953.32,37751.95,3.49,0.48,5.97,4.52,20180122.0,14602.59,1.35,30.42,1.59,28.89,13.04,15398.0
603890 ,春秋电子,0.929,14.13,14.0,14.19,13.96,14.0,2875748.0,2.9713700000000003,40590250.0,9.058,1.9460000000000002,271013.4,136752.966,机械基件,江苏,22.43,0.97,1.92,258915.52,179799.02,37497.43,81955.96,4.27,0.47200000000000003,7.4,1.91,20171212.0,36688.55,1.91,0.74,-22.41,17.86,7.15,18079.0
603889 ,新澳股份,-0.996,10.93,10.99,11.2,10.89,11.04,4886300.0,1.24128,53716516.0,18.525,1.874,430260.617324,430260.617324,纺织,浙江,19.37,3.94,3.94,276267.19,172688.61,81322.99,107738.47,2.74,0.43,5.83,1.87,20141231.0,76280.61,1.94,9.4,4.71,18.55,8.28,13680.0
603888 ,新华网,10.013,26.15,24.0,26.15,23.99,23.77,18730360.0,10.61391,478783817.0,47.545,4.891,1357261.7764,461468.9977,互联网,北京,58.36,1.76,5.19,377244.56,294231.88,16647.64,158260.92,3.05,0.336,5.35,4.89,20161028.0,56602.32,1.09,7.13,2.11,44.29,18.05,29789.0
603887 ,城地股份,0.583,18.99,18.94,19.22,18.92,18.88,1249035.0,1.50547,23782030.0,28.343,3.313,273835.8,157553.42148,建筑施工,上海,28.95,0.83,1.44,165483.31,149982.2,8781.46,42108.03,2.92,0.49200000000000005,5.73,3.31,20161010.0,31412.19,2.18,68.07,32.15,18.26,6.94,12082.0
603886 ,元祖股份,0.628,24.05,23.82,24.19,23.66,23.9,1175383.0,0.96972,28166697.0,28.294,4.245,577200.0,291507.645,食品,上海,17.51,1.21,2.4,263683.69,182507.31,31782.1,51494.55,2.15,1.03,5.67,4.24,20161228.0,49111.7,2.05,16.47,25.55,64.69,15.15,16450.0
603885 ,吉祥航空,1.413,13.64,13.52,13.98,13.52,13.45,20311290.0,1.13028,279363497.0,18.432,2.535,2451126.382628,2451126.382628,空运,上海,12.82,17.97,17.97,1990858.75,692386.0,719935.25,324235.75,1.8,0.7979999999999999,5.38,2.53,20150527.0,413148.88,2.3,14.79,15.32,20.06,12.91,26008.0
603883 ,老百姓,1.85,63.87,62.89,63.96,62.02,62.71,1271957.0,0.47639000000000004,80123533.0,46.283,6.199,1819945.413942,1705329.0,医药商业,湖南,42.04,2.67,2.85,769960.56,415607.97,32921.07,129878.0,4.56,1.139,10.3,6.2,20150423.0,125747.57,4.41,28.77,18.33,35.56,4.79,10608.0
603882 ,金域医学,-0.203,29.44,29.82,29.94,28.78,29.5,3405361.0,1.21777,99986997.0,64.0,7.368,1348012.194688,823258.299392,医疗保健,广东,61.53,2.8,4.58,392399.72,235358.97,117087.01,83441.15,1.82,0.359,4.0,7.37,20170908.0,50900.01,1.11,18.48,11.36,39.04,4.95,24112.0
603881 ,数据港,-1.423,40.18,39.9,42.43,39.5,40.76,10788015.0,8.43838,439291616.0,59.088,8.442,846136.589144,513679.434044,电信运营,上海,59.23,1.28,2.11,265857.5,76745.21,134097.16,36634.05,1.74,0.6779999999999999,4.76,8.44,20170208.0,40085.6,1.9,74.86,24.34,29.77,15.7,25900.0
603880 ,南卫股份,1.006,14.05,13.95,14.19,13.93,13.91,2756830.0,4.3478,38796001.0,24.649,3.205,182650.0,89087.5375,医疗保健,江苏,26.09,0.63,1.3,84285.0,62601.13,6767.41,23054.42,1.77,0.40399999999999997,4.38,3.21,20170807.0,18244.93,1.4,-2.79,27.7,25.35,14.99,12751.0
603879 ,永悦科技,4.286,12.41,11.82,12.72,11.82,11.9,7447131.0,9.19399,92024227.0,34.472,3.343,178704.0,100521.0,化工原料,福建,39.3,0.81,1.44,60010.07,52640.86,5508.49,24257.45,1.68,0.237,3.71,3.34,20170614.0,11586.17,0.8,9.22,-6.57,16.69,7.63,9675.0
603878 ,武进不锈,0.844,14.34,14.21,14.5,14.14,14.22,2909124.0,2.88003,41807254.0,22.762,1.381,293208.2592,144848.49774,钢加工,江苏,15.21,1.01,2.04,287521.47,223450.45,41150.68,108571.67,5.31,0.7070000000000001,10.38,1.38,20161219.0,74476.0,3.64,41.86,55.72,19.93,9.96,19498.0
603877 ,太平鸟,0.15,20.01,20.01,20.33,19.86,19.98,1689017.0,0.8424300000000001,33863238.0,20.629,2.927,961999.3593,401188.07379,服饰,浙江,25.55,2.0,4.81,605650.63,444063.94,37275.39,146235.38,3.04,0.5870000000000001,6.84,2.93,20170109.0,128336.13,2.67,13.14,69.72,54.35,5.78,12829.0
603876 ,鼎胜新材,2.126,20.66,20.31,20.78,20.19,20.23,5317700.0,8.18108,109060069.0,27.547,2.7039999999999997,888380.0,134290.0,铝,江苏,37.26,0.65,4.3,860010.5,523972.31,232990.22,155268.17,3.61,0.45,7.64,2.7,20180418.0,117998.61,2.74,0.0,0.0,8.78,2.31,33303.0
603871 ,嘉友国际,9.785,52.06,47.48,52.16,47.48,47.42,3034485.0,10.83745,155377907.0,15.147,3.808,583072.0,145768.0,仓储物流,北京,19.52,0.28,1.12,217872.16,179741.69,13171.42,85768.56,7.66,2.08,13.67,3.81,20180206.0,53237.93,4.75,25.97,30.45,9.28,7.32,12706.0
603869 ,新智认知,3.818,21.21,20.35,21.68,20.35,20.43,4298935.0,1.60345,90137831.0,27.545,1.949,739818.094428,568651.578852,软件服务,广西,19.31,2.68,3.49,664996.56,405936.0,81031.28,263064.47,7.54,0.8240000000000001,10.88,1.95,20150326.0,75404.56,2.16,22.26,50.25,40.53,14.38,17406.0
603868 ,飞科电器,4.136,45.82,43.56,46.7,43.56,44.0,1936554.0,4.44164,87557388.0,23.865,8.395,1995919.2,199775.2,家用电器,上海,24.12,0.44,4.36,323958.31,227446.27,58316.16,68804.5,1.58,1.425,5.46,8.4,20160418.0,103601.3,2.38,5.85,3.47,39.6,22.02,10015.0
603866 ,桃李面包,-1.141,56.3,57.0,57.0,55.55,56.95,826019.0,0.17551000000000003,46308398.0,41.397,7.744,2649624.38,2649624.38,食品,辽宁,41.26,4.71,4.71,391054.44,204023.09,127688.88,122749.47,2.61,1.364,7.27,7.74,20151222.0,145186.45,3.08,18.47,25.11,39.68,13.29,5284.0
603861 ,白云电器,0.48,12.56,12.5,12.65,12.42,12.5,3809000.0,3.14572,47869617.0,33.157,2.455,556082.253888,152083.151872,电气设备,广东,37.54,1.21,4.43,509166.84,320403.66,92649.82,22362.5,0.51,0.251,5.12,2.46,20160322.0,137538.27,3.11,21.17,-11.44,27.62,6.19,23366.0
603860 ,中公高科,1.164,28.69,28.47,29.39,28.47,28.36,906531.0,3.74909,26276969.0,34.988,3.39,191304.92,69372.42,公路,北京,98.3,0.24,0.67,66014.63,40360.28,17699.9,22071.03,3.31,0.21899999999999997,8.46,3.39,20170802.0,24507.77,3.68,9.93,-12.24,46.15,12.15,6009.0
603859 ,能科股份,2.279,25.58,25.29,26.25,25.15,25.01,3534229.0,7.08404,90749209.0,76.154,4.29,290486.48,127618.62,软件服务,北京,120.63,0.5,1.14,89005.8,72527.71,4432.26,28533.8,2.51,0.159,5.96,4.29,20161021.0,24798.85,2.18,118.22,81.78,46.54,6.71,11130.0
603858 ,步长制药,0.237,29.61,29.54,29.76,29.42,29.54,9731109.0,2.2833,288188145.0,12.325,1.979,2624452.74,1261935.697806,中成药,山东,16.19,4.26,8.86,1916751.75,688425.94,171635.98,363985.25,4.11,1.3719999999999999,14.96,1.98,20161118.0,839198.69,9.47,-1.69,7.57,82.82,13.09,77891.0
603856 ,东宏股份,-0.15,13.28,13.3,13.51,13.12,13.3,3831210.0,4.19037,50969550.0,17.026,2.238,340518.5888,121417.712,塑料,山东,20.42,0.91,2.56,188976.19,151340.31,26260.66,65389.11,2.55,0.488,5.93,2.24,20171106.0,55577.7,2.17,24.79,22.27,23.22,10.52,12966.0
603855 ,华荣股份,0.954,9.52,9.38,9.58,9.38,9.43,2343758.0,1.16292,22299256.0,22.14,2.16,315178.64,191866.08,专用机械,上海,22.96,2.02,3.31,247453.45,192861.48,40662.75,67116.92,2.03,0.311,4.41,2.16,20170524.0,36941.68,1.12,18.73,61.4,53.9,9.59,22413.0
603848 ,好太太,0.501,18.04,18.11,18.19,17.78,17.95,3077723.0,4.32842,55227808.0,31.649,6.001,723404.0,128273.42,家居用品,广东,29.14,0.71,4.01,141362.48,103457.96,5256.62,33760.71,0.84,0.46399999999999997,3.01,6.0,20171201.0,43085.28,1.07,18.16,35.09,41.47,20.64,12119.0
603843 ,正平股份,-1.561,9.46,9.4,9.67,9.4,9.61,21681022.0,11.24322,206207073.0,78.833,2.858,378402.838,182423.171018,建筑施工,青海,56.11,1.93,4.0,513017.44,387653.41,49199.76,39668.5,0.99,0.126,3.31,2.86,20160905.0,41895.03,1.05,76.19,145.21,10.41,2.98,40390.0
603839 ,安正时尚,1.005,12.06,11.94,12.11,11.91,11.94,3248992.0,3.0792,39053857.0,12.06,1.7970000000000002,487570.2426,127250.14932,服饰,浙江,14.81,1.06,4.04,324758.41,225372.05,53049.55,100409.15,2.48,0.62,6.71,1.8,20170214.0,119382.88,2.95,16.66,20.69,67.62,21.25,19777.0
603838 ,四通股份,1.019,9.91,9.75,9.94,9.73,9.81,3384171.0,1.2690000000000001,33486348.0,61.938,3.624,264279.88,264279.88,陶瓷,广东,37.18,2.67,2.67,85085.68,37174.94,19428.13,13989.55,0.52,0.2,2.73,3.62,20150701.0,29289.6,1.1,4.25,49.77,30.45,14.98,22680.0
603833 ,欧派家居,1.001,107.98,108.0,109.28,106.31,106.91,1457261.0,1.5821200000000002,157337303.0,33.639,6.315,4537228.367698,994583.728114,家居用品,广东,28.35,0.92,4.2,1060927.0,400164.81,329272.0,296751.94,7.06,2.85,17.1,6.31,20170328.0,374683.31,8.92,18.74,27.07,37.88,14.64,8187.0
603829 ,洛凯股份,-3.421,13.55,14.3,14.3,13.15,14.03,15528583.0,21.44832,212585181.0,32.262,3.455,216800.0,98102.0,电气设备,江苏,48.38,0.72,1.6,89318.8,65561.92,12878.32,33999.35,2.12,0.21,3.92,3.45,20171017.0,11168.3,0.7,8.8,-16.33,19.73,8.58,16923.0
